dirge,0.336191
dirks,0.178604
dirty,11.174101
dirts,0.007337
disci,0.053291
disco,0.746235
discs,2.673053
dishy,0.010853
disks,3.550130
disme,0.002814
disna,0.008186
disty,0.003877
distr,0.104434
dital,0.000662
ditas,0.004527
ditch,3.855113
dites,0.080996
ditty,0.219635
ditto,1.057137
diurn,0.001490
divan,0.555184
divas,0.062250
dived,0.929556
divel,0.009961
diver,1.289900
dives,0.869427
divet,0.001142
divid,0.011099
divot,0.035906
divus,0.065001
divvy,0.026701
diwan,0.451111
dixie,0.971570
dixit,0.345237
dizen,0.012348
dizzy,1.828872
djinn,0.073460
djins,0.002521
doand,0.001213
doats,0.007797
dobby,0.034827
dobie,0.201179
dobla,0.004079
dobos,0.012372
dobra,0.022246
docks,2.019622
doddy,0.012534
dodge,3.022099
dodgy,0.070146
dodos,0.027597
doers,0.442719
doesn,0.296623
doest,0.102397
doeth,0.205932
doffs,0.016641
dogal,0.003044
dogey,0.000000
doges,0.041737
doggy,0.137553
doggo,0.014139
dogie,0.011357
dogly,0.000000
dogma,3.000365
dogra,0.152315
doyen,0.159728
doigt,0.031426
doyle,2.113785
doily,0.083576
doyly,0.002101
doina,0.012883
doing,99.892517
doits,0.004951
dojos,0.004963
dolce,0.254966
dolci,0.064331
doled,0.182092
doles,0.120853
dolia,0.014972
dolly,1.633595
dolls,2.309256
dolor,0.221589
dolos,0.017009
dolph,0.135738
dolts,0.038550
dolus,0.030447
domal,0.026765
domed,0.730907
domer,0.021275
domes,1.198547
domic,0.010100
domus,0.294998
donal,0.246840
donar,0.018222
donas,0.017267
donat,0.113100
donax,0.033059
donec,0.031030
donee,0.287708
doney,0.031680
donet,0.010263
donga,0.048959
dongs,0.015293
donia,0.026547
donis,0.041221
donna,2.927360
donne,1.939296
donny,0.279574
donor,7.476087
donum,0.067697
donut,0.232680
dooly,0.024180
dooms,0.145628
doors,19.549635
doozy,0.021282
doped,1.594919
dopey,0.114598
doper,0.014076
dopes,0.046402
dorab,0.006366
dorad,0.000000
doree,0.044908
dorey,0.050017
doria,0.267682
doric,0.587744
doris,2.242182
dorje,0.150785
dormy,0.005228
dorms,0.307346
dorps,0.004182
dorsa,0.039850
dorse,0.016236
dorsi,0.328886
dorty,0.001383
dorts,0.001221
dosed,0.357149
doser,0.012919
doses,13.413306
dosis,0.040103
dotal,0.014853
doted,0.172198
doter,0.004788
dotes,0.078613
dotty,0.214082
douar,0.013077
doubt,59.703579
douce,0.249840
dough,3.422812
douma,0.015666
doura,0.012383
douse,0.128535
dovey,0.063225
doven,0.001966
dover,3.161353
doves,1.021742
dowdy,0.199966
dowed,0.005803
dowel,0.484095
dower,0.598150
dowie,0.088353
dowly,0.000658
downy,0.471438
downs,2.872380
dowry,1.872729
dowse,0.057802
dowve,0.000440
doxie,0.006057
dozed,0.661089
dozen,15.447721
dozer,0.110202
dozes,0.057767
draba,0.024557
drabs,0.036992
draco,0.155019
draff,0.012415
draft,17.148823
drago,0.151598
drags,0.755539
drail,0.002133
drain,8.542607
drays,0.066151
drake,2.907501
drama,20.381440
drame,0.116707
drams,0.168230
drang,0.202479
drank,7.425721
drant,0.006521
drape,0.541635
drats,0.001720
drave,0.037852
drawk,0.000000
drawl,0.360498
drawn,46.204334
draws,9.292984
dread,4.683395
dream,35.508350
drear,0.125412
dreck,0.029183
dreed,0.002814
dreep,0.000682
drees,0.047568
dregs,0.457251
dreng,0.005078
drent,0.014512
dress,24.473876
drest,0.076703
dryad,0.070249
drias,0.000000
dryas,0.123184
dribs,0.023847
dried,12.852089
drier,1.251061
dryer,1.203153
dries,0.959211
drift,8.275039
drily,0.303025
dryly,0.792090
drill,6.819493
drink,30.822855
drips,0.398604
dript,0.000000
dryth,0.000000
drive,45.241897
droil,0.005446
droit,1.826137
droll,0.363523
drome,0.103955
drone,0.689356
drony,0.000686
droob,0.000000
drool,0.175881
droop,0.490560
drops,10.843546
dropt,0.082736
dross,0.328961
drouk,0.000000
drove,18.950137
drovy,0.000000
drown,1.805603
drubs,0.001209
drugs,42.352011
druid,0.355853
drums,4.303723
drung,0.013695
drunk,10.031672
drupa,0.008035
drupe,0.048329
drury,1.038201
druse,0.091674
drusy,0.011852
druxy,0.000000
druze,0.357894
dsect,0.006659
duads,0.002664
duala,0.043580
duals,0.073004
duane,0.957990
dubba,0.003243
dubby,0.007175
dubhe,0.005256
ducal,0.447876
ducat,0.112434
duces,0.123798
duchy,0.938257
ducky,0.091508
ducks,2.716922
ducts,3.455919
duddy,0.055789
dudes,0.257122
duels,0.397823
duets,0.275352
duffy,1.097256
duffs,0.027482
dugal,0.018214
duits,0.009022
dukes,1.085411
dulce,0.238230
dulia,0.010960
dully,0.402532
dulls,0.114685
dulse,0.030209
dumas,0.984263
dumba,0.014028
dumbs,0.003940
dumka,0.080242
dumky,0.003587
dummy,2.658081
dumpy,0.157873
dumps,0.890694
dunce,0.183309
dunch,0.006414
dunes,2.105120
dungy,0.015479
dungs,0.017208
dunks,0.025885
dunne,0.627324
dunny,0.025449
dunno,0.422594
dunst,0.046426
dunts,0.000924
duomo,0.222917
duped,0.492482
duper,0.034209
dupes,0.245492
duple,0.114182
duply,0.000392
duppa,0.020022
duppy,0.024311
dural,0.617684
duras,0.221122
dured,0.004448
dures,0.043465
durio,0.008705
durns,0.000000
duroc,0.053680
duroy,0.019301
duros,0.025671
durra,0.028576
durry,0.012883
durrs,0.003520
durst,0.323067
durum,0.146135
durzi,0.001712
dusky,0.921359
dusks,0.011333
dusty,3.450837
dusts,0.483417
dutch,20.708407
dutra,0.064613
duvet,0.092412
duxes,0.000670
dwale,0.001958
dwalm,0.000000
dwang,0.001399
dwarf,2.731244
dwell,5.030304
dwelt,2.081122
dwine,0.001621
eager,11.462356
eagle,6.540042
eagre,0.002541
eared,0.470439
earle,1.133574
early,232.929846
earls,0.670650
earns,1.392789
earsh,0.000000
earth,79.940786
eased,3.020232
easel,0.627721
easer,0.006212
eases,0.577149
easts,0.013291
eaten,9.360605
eater,0.885862
eaved,0.008879
eaves,0.971047
ebbed,0.357965
eblis,0.022872
ebony,0.974230
ebons,0.000000
echis,0.009751
echos,0.093458
eclat,0.147737
ecoid,0.000000
ecole,1.295541
ectad,0.000000
ectal,0.010330
edana,0.007900
edder,0.002612
eddic,0.026666
eddie,4.043144
edema,6.569336
edgar,4.754746
edged,3.196644
edger,0.041935
edges,13.825324
edict,1.819557
edify,0.128480
edile,0.002672
edith,4.027577
edits,0.527278
educe,0.029987
educt,0.006350
edwin,4.976914
eerie,1.319622
effet,0.420370
effie,0.451796
egads,0.003421
egest,0.001134
eggar,0.015919
egged,0.170827
egger,0.135314
egypt,22.082946
egret,0.183563
egrid,0.000000
eyass,0.001261
eider,0.125812
eidos,0.116675
eyers,0.007595
eight,62.537723
eyght,0.003056
eigne,0.009490
eying,0.114118
eikon,0.051995
eimer,0.031953
eyras,0.000000
eyren,0.002200
eyres,0.038022
eyrie,0.099158
eyrir,0.000848
eject,0.484099
ejido,0.266846
eking,0.093962
ekron,0.050961
elayl,0.000000
elain,0.007754
eland,0.175183
elans,0.011892
elaps,0.006073
elate,0.063118
elbow,6.643010
elder,10.234896
eldin,0.034114
elean,0.020244
elect,5.365604
elegy,1.000737
elemi,0.012574
eleve,0.097363
elfin,0.191610
elian,0.070709
elias,2.114039
elide,0.073920
elihu,0.454341
eliot,5.504113
elite,14.172734
eliza,2.270029
ellan,0.010168
ellen,7.047254
elmer,1.505690
eloge,0.073524
elogy,0.001479
eloin,0.004947
elong,0.012241
elope,0.169848
elops,0.005641
elric,0.031553
elsin,0.004491
elude,0.804283
elute,0.193287
elvan,0.008915
elver,0.019994
elves,0.618314
elvis,1.379767
email,3.814673
emane,0.003924
embay,0.004047
embar,0.022614
embed,0.576336
ember,0.316419
embog,0.000000
embow,0.000000
embox,0.000000
embus,0.000932
emcee,0.091425
emden,0.249753
emeer,0.004570
emend,0.111843
emery,1.302046
emesa,0.051357
emyds,0.000000
emily,6.300504
emirs,0.176868
emits,0.926480
emmer,0.113294
emmet,0.420600
emmew,0.000000
emong,0.006870
emony,0.002565
emory,0.947838
emote,0.034209
emove,0.003262
empty,30.351996
emule,0.002053
enact,1.938820
enami,0.012637
enarm,0.000000
enate,0.003179
encyc,0.035834
ended,29.556544
ender,0.282385
endow,0.665993
endue,0.016427
eneas,0.122530
eneid,0.017755
enema,0.952761
enemy,38.505623
enfin,0.250407
engin,0.114772
engle,0.468580
eniac,0.116937
enjoy,26.265637
enlay,0.000000
enmew,0.000000
ennew,0.015233
ennui,0.398731
enoch,1.426990
enode,0.000896
enols,0.008891
enorm,0.005668
enrol,0.234278
ensky,0.000000
ensue,1.354652
entad,0.000000
ental,0.017957
enter,46.450492
entia,0.037226
entom,0.033797
entre,2.579384
entry,33.600068
enure,0.068822
envoi,0.094933
envoy,1.639149
enzym,0.024608
eosin,0.669552
epact,0.019503
epees,0.006465
ephah,0.033888
ephas,0.000412
ephod,0.072457
ephor,0.011951
epics,1.057719
epist,0.231907
epoch,3.730514
epode,0.045582
epopt,0.002232
epoxy,1.862665
eppes,0.058742
eppie,0.059245
epsom,0.267302
epulo,0.000828
equal,70.399638
eques,0.032116
equid,0.020228
equip,1.328477
equiv,0.166681
equus,0.160152
erase,2.040496
erato,0.056383
erbia,0.002188
erect,4.904151
ergal,0.000745
ergon,0.073658
ergot,0.365354
erian,0.012593
erica,0.793652
erick,0.129328
erika,0.474387
erizo,0.001716
ermit,0.001451
ernes,0.052245
ernie,1.207660
ernst,4.060062
erode,1.016379
erose,0.005601
erred,0.835357
erron,0.006418
error,46.698418
eruca,0.007658
eruct,0.000706
erupt,0.836098
ervil,0.003453
ervum,0.001506
erwin,1.065691
escar,0.002406
escot,0.017842
eskar,0.000662
esker,0.071209
espec,0.036338
esrog,0.014948
essay,21.211093
esses,0.077472
essex,3.391500
essie,0.193437
estab,0.630543
ester,2.356190
estoc,0.002604
estop,0.015372
estre,0.102972
estus,0.006751
etang,0.039354
etape,0.049256
ethal,0.004642
ethan,1.204509
ethel,2.056819
ether,4.876320
ethic,4.061196
ethyl,2.324573
ethos,2.820504
etiam,0.848791
etyma,0.011595
etnas,0.002351
etrog,0.028382
ettle,0.007516
etude,1.320141
etuis,0.002640
etwas,0.374935
etwee,0.000000
euler,1.097938
euros,0.361799
eurus,0.012201
eusol,0.009010
evade,1.720676
evang,0.057430
evans,9.540458
evase,0.001661
evene,0.002890
evens,0.120758
event,58.743980
every,15.010271
evert,0.258561
evict,0.283669
evils,4.674361
evite,0.015566
evoke,3.013862
ewery,0.002176
ewers,0.130172
ewing,1.141303
exact,23.194147
exalt,0.615214
exams,2.141418
excel,3.676997
excur,0.004511
exeat,0.016589
execs,0.077773
exect,0.000662
exert,6.074903
exies,0.000000
exile,9.004808
exine,0.071450
exing,0.002517
exist,53.582115
exite,0.003639
exits,1.882366
exlex,0.001209
exode,0.019681
exody,0.000000
expel,1.373900
expos,0.117952
exptl,0.478264
expwy,0.003734
exsec,0.000000
exter,0.046232
extol,0.335188
extra,28.435699
exude,0.262569
exult,0.203236
exurb,0.005236
exxon,0.572166
faade,0.000000
fable,2.037083
faced,27.078316
facer,0.037408
faces,24.571607
facet,2.751908
facia,0.045479
facie,1.206439
facit,0.182057
facto,3.272590
facts,44.769298
faddy,0.013731
faded,5.873288
faden,0.090247
fader,0.162154
fades,1.464913
fadge,0.006778
fadme,0.000000
fados,0.002688
faena,0.014722
faery,0.190964
fager,0.029337
faggy,0.006965
fagin,0.157992
fagot,0.078605
fagus,0.102845
faham,0.003726
fayal,0.027990
fayed,0.037531
fails,13.325834
fains,0.005304
faint,8.336933
faire,3.058766
fairy,5.633988
fairs,1.784931
faith,62.384841
faits,0.184380
faked,0.448034
faker,0.064886
fakes,0.258779
fakir,0.216936
falco,0.205912
falda,0.018321
falla,0.167850
fally,0.004400
falls,24.716038
false,35.675383
falun,0.117175
falus,0.003219
famed,1.562173
fames,0.142100
fanal,0.015091
fancy,9.912829
fanes,0.032984
fangy,0.000864
fango,0.012019
fangs,0.740872
fanny,3.286095
fanon,0.621212
fanti,0.093359
fanum,0.013592
faqir,0.080682
farad,0.096332
farce,1.739572
farci,0.011773
farcy,0.020842
fardo,0.003754
fared,1.485323
farer,0.040722
fares,1.708348
fario,0.011163
farle,0.003564
farls,0.001986
farms,12.988960
faros,0.013890
farse,0.002109
farsi,0.144391
farts,0.121186
fasti,0.214173
fasts,0.452874
fatal,11.073769
fated,1.320569
fates,1.171743
fatly,0.022309
fatso,0.060910
fatty,8.828024
fatwa,0.142469
faugh,0.028299
fauld,0.004666
fault,20.381392
fauna,3.536867
fauns,0.072374
fause,0.008162
faust,1.918342
faute,0.146623
fauve,0.056811
favel,0.009240
favor,23.515949
favus,0.042854
fawny,0.001720
fawns,0.187083
faxed,0.195522
faxes,0.283800
fazed,0.067720
fazes,0.006913
fcomp,0.001475
fears,15.245508
feast,7.999730
feats,1.250641
feaze,0.001043
fecal,1.648195
feces,1.777463
fecit,0.183369
fecks,0.000674
feeds,3.712058
feely,0.081991
feels,20.599688
feere,0.002751
feest,0.028049
feeze,0.000642
feyer,0.007127
feign,0.356225
feint,0.270849
feist,0.095127
felid,0.011634
felis,0.137732
felix,4.369925
fella,0.560639
felly,0.019404
fells,0.213717
felon,0.319273
felty,0.023134
felts,0.149584
femes,0.014607
femic,0.007872
femme,1.091250
femur,2.129451
fence,8.448407
fendy,0.000412
fends,0.041939
fenks,0.000000
fenny,0.045843
feoff,0.002489
ferae,0.020323
feral,0.516682
feres,0.026142
feria,0.115855
ferie,0.005613
ferio,0.006965
ferly,0.002787
ferme,0.144538
fermi,1.794267
ferny,0.038224
ferns,1.339925
ferox,0.042950
ferri,0.172440
ferry,4.721361
fesse,0.016593
festa,0.164651
feste,0.168785
festy,0.007060
fetal,10.718987
fetch,4.072901
feted,0.200152
fetes,0.217768
fetid,0.308008
fetis,0.034094
fetor,0.035501
fetus,5.673334
feuar,0.001641
feuds,0.745280
feued,0.005153
fever,18.247494
fewer,18.530572
fezes,0.007480
fhrer,0.000000
fiant,0.024921
fiard,0.000924
fiars,0.006219
fiats,0.060760
fiber,14.169721
fibra,0.012954
fibre,5.104276
fibro,0.149750
fices,0.015051
fiche,0.165380
fichu,0.027653
ficin,0.031605
ficus,0.233818
fidel,1.404903
fides,0.517487
fidge,0.009418
fidia,0.010215
fidos,0.003671
fiefs,0.349229
field,150.929509
fiend,0.680208
fient,0.008447
fieri,0.244993
fiery,3.364458
fifed,0.002993
fifer,0.063051
fifes,0.074293
fifth,27.212762
fifty,32.880209
figgy,0.008709
fight,41.890250
fykes,0.001023
filar,0.037019
filch,0.052023
filed,8.744364
filer,0.154301
files,26.454825
filet,0.216753
filix,0.019764
filla,0.008824
fille,0.315769
filly,0.252920
fills,4.439976
filmy,0.206055
films,25.123465
filth,1.406738
filum,0.077424
final,86.538436
finca,0.140039
finch,1.376572
findy,0.000527
finds,25.992393
fined,1.554863
finer,4.108379
fines,2.947696
finew,0.000000
finis,0.348238
finks,0.035759
finny,0.078482
finns,0.759296
fiord,0.149877
fique,0.003183
firca,0.000000
fired,14.347723
firer,0.022868
fires,8.854023
firma,0.268649
firms,35.677009
firns,0.002668
firry,0.002351
first,758.151177
firth,0.916900
fiscs,0.001356
fishy,0.341471
fisty,0.002731
fists,2.532756
fitch,0.858534
fitly,0.187816
fytte,0.003235
fitty,0.004043
fiver,0.093177
fives,0.378265
fixed,52.767058
fixer,0.347845
fixes,1.472290
fixup,0.012023
fizzy,0.076944
fjeld,0.021913
fjord,0.529930
flabs,0.001007
flack,0.204429
flaff,0.000000
flags,4.305320
flail,0.338788
flain,0.005244
flair,1.060593
flays,0.027149
flake,1.238539
flaky,0.274734
flamb,0.000000
flame,10.810507
flamy,0.004860
flams,0.007829
flang,0.007052
flank,3.892870
flans,0.030519
flaps,2.033860
flare,2.236664
flash,10.847871
flask,2.987446
flats,3.064632
flavo,0.007535
flawy,0.000000
flawn,0.007290
flaws,2.594221
flaxy,0.000959
flche,0.000400
fleak,0.000785
fleam,0.007076
flear,0.003235
fleas,0.954613
fleck,0.296461
flect,0.007155
fleer,0.041626
flees,0.589465
fleet,14.107721
flegm,0.002636
fleys,0.000000
fleme,0.000000
flesh,18.412422
fleta,0.037146
fleur,0.472841
flews,0.008637
flexo,0.011634
flyby,0.066222
flick,0.923182
flics,0.031050
flied,0.019051
flier,0.348000
flyer,0.792855
flies,7.042466
flimp,0.000000
fling,1.118039
flint,3.563941
flipe,0.000000
flype,0.000000
flips,0.377040
flirt,0.610406
flisk,0.001027
flite,0.017426
flyte,0.012459
flits,0.116148
float,5.507890
flock,4.124849
flocs,0.079953
floes,0.281405
flogs,0.017255
floyd,1.912365
flong,0.004681
flood,12.611556
flook,0.020743
floor,58.995418
flops,0.656202
flora,5.659361
flory,0.254300
flosh,0.001221
floss,0.538397
flota,0.056443
flote,0.020846
flour,8.152410
flout,0.204937
flowk,0.000000
flown,3.131675
flows,18.683260
flubs,0.007702
flued,0.006287
fluey,0.001871
flues,0.196482
fluff,0.383624
fluid,37.889073
fluke,0.487301
fluky,0.008451
flume,0.321889
flump,0.003441
flung,4.631427
flunk,0.108137
fluor,0.125428
flurt,0.000000
flush,4.039374
flute,2.760343
fluty,0.012720
fnese,0.000000
foals,0.256385
foamy,0.326028
foams,0.602197
focal,9.114998
focus,59.230591
fodge,0.001043
foehn,0.030233
foeti,0.000995
fogey,0.023011
foggy,0.754326
fogie,0.003334
fogle,0.047889
fogou,0.002806
foyer,1.087508
foils,0.529097
foins,0.001748
foism,0.000000
foist,0.113797
folds,4.724806
folia,0.317565
folic,1.239518
folie,0.222933
folio,2.062076
folky,0.005173
folks,7.653340
folly,4.406758
fomes,0.025100
fonds,0.418531
fondu,0.033900
fonly,0.001181
fonts,1.546325
foody,0.012542
foods,17.315503
fools,3.149334
footy,0.024192
foots,0.077071
foray,0.507585
foram,0.066757
forby,0.010869
forbs,0.094699
force,133.254213
fordo,0.003619
fords,0.388214
forel,0.090473
fores,0.059436
foret,0.166716
forex,0.098996
forge,2.859077
forgo,0.670155
forky,0.004154
forks,1.613030
forma,1.237624
forme,0.878905
formy,0.026257
forms,108.786945
forst,0.102718
forte,1.060423
forth,36.342569
forty,31.443634
forts,2.574624
forum,9.231150
fossa,2.381281
fosse,0.296044
fotch,0.008094
fouls,0.141398
found,344.864337
fount,0.415950
fourb,0.000000
fours,0.932740
fouth,0.031739
fouty,0.002045
fovea,0.463220
fowls,0.779148
foxed,0.033662
foxes,1.298173
foxie,0.009077
foxly,0.000000
frack,0.010536
fract,0.059249
frags,0.046810
fraid,0.082324
frail,2.625188
frayn,0.035731
frays,0.037864
frame,33.526775
franc,1.396662
frank,29.524103
franz,4.220503
frape,0.004321
frapp,0.003659
fraps,0.011067
frary,0.023383
frase,0.053716
frass,0.046858
frate,0.050933
frats,0.019768
fraud,6.083818
fraus,0.014048
fraze,0.005799
freak,1.245575
fream,0.008332
freck,0.005228
freed,6.970754
freer,1.690506
frees,1.015479
freet,0.011741
freya,0.236050
freyr,0.033749
freit,0.001312
fremd,0.029333
frena,0.018928
freon,0.232871
frere,0.487789
fresh,36.115851
fress,0.009803
frets,0.225256
frett,0.003357
freud,12.017782
friar,1.420318
fried,3.508108
frier,0.063415
fryer,0.393023
fries,1.161698
frigs,0.002549
frill,0.177498
frise,0.052499
frisk,0.151744
friss,0.010100
frist,0.070570
frith,0.437038
frits,0.112668
fritt,0.009498
fritz,2.895922
frize,0.007222
frizz,0.028192
frock,0.827976
froes,0.013711
frogs,2.321965
frond,0.236914
frons,0.093177
front,98.069746
froom,0.024600
frore,0.003972
frory,0.000000
frosh,0.046192
frosk,0.000000
frost,6.230108
froth,0.621537
frowy,0.000000
frown,2.012114
frows,0.001245
froze,2.071894
fruit,25.327732
frump,0.031545
frush,0.011174
frust,0.004610
fuage,0.000000
fubby,0.000733
fubsy,0.001292
fucks,0.109524
fucus,0.109302
fudge,0.501679
fudgy,0.005256
fuels,3.998506
fuffy,0.001015
fugal,0.101315
fuggy,0.003992
fugie,0.000000
fugio,0.004519
fugit,0.035668
fugle,0.006790
fugue,0.765009
fujis,0.000987
fulah,0.005300
fully,57.173364
fulls,0.017759
fulth,0.000000
fultz,0.038137
fumed,0.431988
fumer,0.016332
fumes,1.851201
fumet,0.011793
fumid,0.000000
fundi,0.113647
funds,36.065072
funge,0.004384
fungi,4.466824
fungo,0.015670
funic,0.003544
funis,0.009728
funky,0.311028
funks,0.015491
funny,10.666147
fural,0.000793
furan,0.095214
furca,0.044583
furil,0.000000
furls,0.008618
furor,0.490219
furry,0.600033
furze,0.148022
furzy,0.004162
fused,3.612091
fusee,0.038732
fusel,0.030824
fuses,1.067704
fusil,0.042569
fussy,0.577723
fusty,0.043635
fusus,0.020581
fuzed,0.008348
fuzee,0.001752
fuzes,0.038331
fuzzy,5.126966
gabby,0.221034
gable,1.236561
gabon,0.522692
gaddi,0.101981
gades,0.041764
gadge,0.008467
gadid,0.004039
gadis,0.010425
gadus,0.062524
gaels,0.073210
gaffe,0.108938
gaffs,0.036040
gaged,0.054255
gager,0.061596
gages,0.553032
gayal,0.006283
gayer,0.157171
gaily,1.047623
gayly,0.171612
gaine,0.088420
gains,15.390779
gaits,0.128670
gaius,0.580910
galah,0.012899
galas,0.090121
galax,0.028834
galbe,0.001550
galea,0.107784
galei,0.005014
galey,0.025730
galen,1.262109
gales,0.667245
galet,0.018535
galla,0.216638
galli,0.299739
gally,0.025453
galls,0.282741
galop,0.037673
galut,0.053430
galvo,0.003461
gamba,0.139940
gambe,0.010588
gambs,0.009224
gamed,0.050124
gamey,0.027942
gamer,0.122950
games,22.621374
gamic,0.001665
gamin,0.053973
gamma,5.825685
gammy,0.014544
gamps,0.002937
gamut,0.913011
ganch,0.002049
ganda,0.232379
ganef,0.003837
ganga,1.084202
gange,0.048182
gangs,2.864219
ganja,0.152866
ganof,0.000000
gansa,0.002255
ganza,0.008348
gaols,0.112331
gaped,0.494774
gaper,0.006961
gapes,0.073452
gappy,0.026642
garad,0.005098
garbo,0.340504
garbs,0.040821
garce,0.007310
garde,2.199891
gardy,0.010084
garni,0.078506
garon,0.043532
garth,0.771323
garum,0.033238
gases,10.003044
gaspy,0.002870
gasps,0.562795
gassy,0.071327
gasts,0.000563
gatch,0.033369
gated,0.990609
gater,0.034835
gates,11.996206
gatha,0.093649
gator,0.178113
gaucy,0.000000
gaudy,0.732770
gauds,0.015713
gauge,7.484471
gauls,0.413576
gault,0.250978
gaumy,0.000000
gaums,0.001316
gaunt,1.314885
gaura,0.031652
gaure,0.001958
gaurs,0.006941
gauss,1.001479
gauze,1.738351
gauzy,0.129332
gavel,0.315186
gavia,0.016125
gavot,0.001463
gawby,0.000000
gawky,0.103329
gawks,0.006937
gawsy,0.000000
gazed,4.570267
gazel,0.011567
gazer,0.058338
gazes,0.657641
gazet,0.011947
gazon,0.013588
gears,2.242559
gebur,0.003797
gecko,0.144665
geeks,0.105671
geese,1.924598
geest,0.076948
geisa,0.003492
geist,0.586032
gekko,0.027954
gelds,0.005395
gelee,0.017699
gelid,0.022404
gelly,0.013319
gelts,0.000432
gemel,0.003932
gemma,0.356713
gemmy,0.008245
gemot,0.010504
gemse,0.000468
gemul,0.001249
genae,0.014944
genal,0.027189
genes,18.176594
genet,3.939692
genic,0.091698
genie,0.761802
genii,0.214783
genin,0.036457
genio,0.069631
genip,0.002803
genys,0.000579
genit,0.007195
genny,0.044781
genoa,1.518819
genom,0.074360
genos,0.051726
genre,7.652369
genro,0.053149
genty,0.012843
gents,0.222568
genua,0.030082
genus,7.223242
geode,0.033567
geoff,0.744364
geoid,0.167731
gerah,0.002608
gerbe,0.012732
gerbo,0.000488
germy,0.004420
germs,1.536494
gesso,0.140356
geste,0.226941
gests,0.048297
getae,0.030883
getas,0.010552
getic,0.019027
getup,0.048717
geums,0.000924
ghain,0.002327
ghana,3.880233
ghast,0.006414
ghats,0.298645
ghaut,0.020030
ghazi,0.212052
ghees,0.001701
ghent,0.837497
ghess,0.000000
ghyll,0.017128
ghole,0.000000
ghoom,0.006104
ghost,9.587138
ghoul,0.129300
giant,13.959948
gibby,0.043290
gibed,0.024886
gybed,0.002898
gibel,0.007476
giber,0.005121
gibes,0.098833
gybes,0.001336
gibli,0.003377
gibus,0.004059
giddy,0.825090
gifts,14.674000
gigas,0.123196
gyges,0.080024
gygis,0.001720
gigot,0.029591
gigue,0.043453
gilds,0.187773
giles,2.311072
gilet,0.017941
gilia,0.019990
gilly,0.164488
gills,1.143757
gilse,0.002442
gilts,0.136206
gimel,0.023471
gymel,0.001780
gimme,0.331371
gimpy,0.026277
gimps,0.006227
ginep,0.000000
gynic,0.001502
ginks,0.005450
ginny,0.653740
ginzo,0.002081
gipon,0.001863
gippy,0.003254
gippo,0.000924
gyppo,0.006541
gipsy,0.369667
gypsy,1.949277
gyral,0.043528
girds,0.042347
gyred,0.000928
gyres,0.079751
girly,0.069369
girls,49.001197
girns,0.000000
giron,0.105544
gyron,0.003472
giros,0.015008
gyros,0.098056
girsh,0.004404
girth,0.642958
girts,0.048174
gyrus,0.925866
gisel,0.006751
gismo,0.007095
gists,0.049565
gitim,0.000000
giust,0.004230
gyved,0.002894
givey,0.000000
given,290.386993
giver,1.562371
gives,74.219924
gyves,0.019990
gizmo,0.088162
glace,0.152406
glack,0.001716
glade,0.513999
glady,0.016692
glads,0.013414
glaik,0.000000
glair,0.049553
gland,9.486501
glans,0.448375
glare,2.815343
glary,0.007040
glass,50.772144
glaum,0.008752
glaur,0.001407
glaux,0.003801
glave,0.019376
glaze,1.929600
glazy,0.002787
glead,0.000000
gleam,1.699223
glean,0.416192
gleba,0.021358
glebe,0.199284
gleby,0.002917
glede,0.004915
gleed,0.012443
gleek,0.004297
gleen,0.003250
glees,0.057422
gleet,0.019538
gleys,0.008071
glenn,2.688052
glens,0.222937
glent,0.001086
glial,1.166601
glick,0.319127
glide,1.713667
gliff,0.002291
glike,0.000000
glime,0.001265
glims,0.002799
glynn,0.337115
glint,0.675360
glyph,0.376687
glisk,0.000892
gliss,0.006323
glist,0.001169
gloam,0.007131
gloat,0.191729
globe,8.291181
globy,0.000694
globs,0.059903
gloea,0.000000
glogg,0.002577
glome,0.006140
gloms,0.001348
glood,0.000000
gloom,3.216032
glops,0.001288
glore,0.010584
glory,16.933473
gloss,2.103043
glost,0.011832
glout,0.000745
glove,2.300738
glows,0.517828
gloze,0.005387
gluck,0.415994
glued,1.552267
gluey,0.047524
gluer,0.006517
glues,0.260400
glume,0.049744
glump,0.002315
gluon,0.242190
gluts,0.054604
gnarl,0.008701
gnarr,0.000000
gnars,0.000000
gnash,0.054508
gnats,0.263659
gnawn,0.002985
gnaws,0.104197
gnide,0.004245
gnome,0.432238
goads,0.097985
goala,0.009525
goals,41.410270
goaty,0.007294
goats,3.782513
goban,0.011107
gobbe,0.000000
gobby,0.004895
gobet,0.007845
gobio,0.013450
gobos,0.008162
godet,0.062868
godly,1.456490
goers,0.318782
goety,0.000456
gofer,0.053375
gogga,0.000832
gogos,0.010604
goyim,0.076469
goyle,0.008760
going,198.590107
goldi,0.011099
goldy,0.045126
golds,0.127723
golem,0.238726
goles,0.014024
golet,0.005554
golfs,0.016209
golgi,1.526342
golly,0.228134
golpe,0.072739
gombo,0.010397
gomer,0.140812
gonad,0.386450
gonal,0.008265
gondi,0.055353
goney,0.001923
goner,0.092967
gongs,0.275880
gonia,0.011159
gonif,0.003274
gonys,0.002537
gonna,3.224939
gonne,0.113885
gonof,0.000000
gonzo,0.051639
goody,0.684144
goods,52.821225
gooey,0.150797
goofy,0.281128
goofs,0.028045
gooks,0.088103
gools,0.001217
goony,0.005744
goons,0.188942
goopy,0.010948
goops,0.005514
